512,8,2,0.761930413,0.77167781
1024,8,2,5.61855141,5.70994812
2048,8,2,43.051716429,43.293430625
4096,8,2,363.853396427,364.802140617
1,16,2,9.38e-07,8.461e-05
2,16,2,2.692e-06,7.8741e-05
4,16,2,3.154e-06,8.3372e-05
8,16,2,1.4819e-05,9.7602e-05
16,16,2,9.9533e-05,0.000201526
32,16,2,0.029507955,0.029646278
64,16,2,0.023361426,0.023608961
128,16,2,0.029386005,0.030049767
256,16,2,0.083090547,0.085467732
512,16,2,0.50135396,0.524039421
1024,16,2,3.687372703,3.761049432
2048,16,2,27.992893597,28.15407026
4096,16,2,223.665380902,224.538987173
